Category,City,Segment,State/Province,Sub-Category,KPI Selector,Profit,Quantity,Sales,Total Profit,Total Quantity,Total Sales
Technology,Jackson,Home Office,Michigan,Phones,164.99,49.497,1,164.99,49.497,1,164.99
Technology,Oklahoma City,Home Office,Oklahoma,Phones,5.5,1.375,1,5.5,1.375,1,5.5
Technology,Superior,Home Office,Wisconsin,Phones,125.99,35.2772,1,125.99,35.2772,1,125.99
Technology,Sheboygan,Home Office,Wisconsin,Accessories,1.98,0.891,2,1.98,0.891,2,1.98
Technology,Richmond,Home Office,Indiana,Phones,89.98,43.1904,2,89.98,43.1904,2,89.98
Technology,Manhattan,Home Office,Kansas,Phones,273.96,10.9584,2,273.96,10.9584,2,273.96
Technology,Detroit,Home Office,Michigan,Phones,131.98,35.6346,2,131.98,35.6346,2,131.98
Technology,Omaha,Home Office,Nebraska,Phones,269.98,72.8946,2,269.98,72.8946,2,269.98
Technology,Franklin,Home Office,Wisconsin,Accessories,47.97,14.8707,3,47.97,14.8707,3,47.97
Technology,Richmond,Home Office,Indiana,Accessories,12.12,2.5452,4,12.12,2.5452,4,12.12
Technology,Richmond,Home Office,Indiana,Accessories,159.8,70.312,4,159.8,70.312,4,159.8
Technology,Richmond,Home Office,Indiana,Phones,67.8,1.356000000,4,67.8,1.356000000,4,67.8
Technology,Richmond,Home Office,Indiana,Phones,1879.96,545.1884,4,1879.96,545.1884,4,1879.96
Technology,Jackson,Home Office,Michigan,Phones,1199.8,323.946,4,1199.8,323.946,4,1199.8
Technology,Olathe,Home Office,Kansas,Accessories,57.4,10.906,5,57.4,10.906,5,57.4
Technology,Jackson,Home Office,Michigan,Accessories,619.95,111.591,5,619.95,111.591,5,619.95
Technology,Detroit,Home Office,Michigan,Accessories,114.52,11.452,7,114.52,11.452,7,114.52
Technology,Jackson,Home Office,Michigan,Accessories,1928.78,829.3754,7,1928.78,829.3754,7,1928.78
Technology,Jackson,Home Office,Michigan,Phones,657.93,184.2204,7,657.93,184.2204,7,657.93
Technology,Jackson,Home Office,Michigan,Machines,350.973,152.0883,3,350.973,152.0883,3,350.973
Technology,Chicago,Home Office,Illinois,Phones,124.792,10.9193,1,124.792,10.9193,1,124.792
Technology,Park Ridge,Home Office,Illinois,Phones,286.4,25.06,1,286.4,25.06,1,286.4
Technology,Dallas,Home Office,Texas,Phones,67.992,8.499000000,1,67.992,8.499000000,1,67.992
Technology,Chicago,Home Office,Illinois,Accessories,25.488,4.779,2,25.488,4.779,2,25.488
Technology,Dallas,Home Office,Texas,Accessories,44.784,-0.559800000,2,44.784,-0.559800000,2,44.784
Technology,Chicago,Home Office,Illinois,Accessories,95.976,-10.7973,3,95.976,-10.7973,3,95.976
Technology,Chicago,Home Office,Illinois,Accessories,227.976,28.497,3,227.976,28.497,3,227.976
Technology,Dallas,Home Office,Texas,Accessories,791.88,128.6805,3,791.88,128.6805,3,791.88
Technology,Mcallen,Home Office,Texas,Accessories,27.696,3.462,3,27.696,3.462,3,27.696
Technology,Chicago,Home Office,Illinois,Phones,52.68,19.755,3,52.68,19.755,3,52.68
Technology,Frisco,Home Office,Texas,Accessories,27.168,-1.3584,4,27.168,-1.3584,4,27.168
Technology,Houston,Home Office,Texas,Phones,371.168,41.7564,4,371.168,41.7564,4,371.168
Technology,Orland Park,Home Office,Illinois,Accessories,339.96,67.992,5,339.96,67.992,5,339.96
Technology,Dallas,Home Office,Texas,Accessories,27.96,8.388,5,27.96,8.388,5,27.96
Technology,Chicago,Home Office,Illinois,Accessories,408.744,76.6395,7,408.744,76.6395,7,408.744
Technology,Pharr,Home Office,Texas,Accessories,666.4,-33.32,7,666.4,-33.32,7,666.4
Technology,Dallas,Home Office,Texas,Phones,369.544,27.7158,7,369.544,27.7158,7,369.544
Technology,Pasadena,Home Office,Texas,Machines,336.51,44.868,3,336.51,44.868,3,336.51
Technology,Waterbury,Home Office,Connecticut,Accessories,99.99,41.9958,1,99.99,41.9958,1,99.99
Technology,Concord,Home Office,New Hampshire,Accessories,29.99,13.1956,1,29.99,13.1956,1,29.99
Technology,Waterbury,Home Office,Connecticut,Accessories,59.98,10.7964,2,59.98,10.7964,2,59.98
Technology,Lewiston,Home Office,Maine,Accessories,67.98,14.9556,2,67.98,14.9556,2,67.98
Technology,Lawrence,Home Office,Massachusetts,Copiers,1199.98,467.9922,2,1199.98,467.9922,2,1199.98
Technology,New York City,Home Office,New York,Machines,3991.98,1995.99,2,3991.98,1995.99,2,3991.98
Technology,New York City,Home Office,New York,Machines,2321.9,1114.512,2,2321.9,1114.512,2,2321.9
Technology,Everett,Home Office,Massachusetts,Phones,589.9,147.475,2,589.9,147.475,2,589.9
Technology,New York City,Home Office,New York,Phones,138,34.5,2,138,34.5,2,138
Technology,Rome,Home Office,New York,Phones,269.98,67.495,2,269.98,67.495,2,269.98
Technology,Clinton,Home Office,Maryland,Accessories,49.08,4.908,3,49.08,4.908,3,49.08
Technology,Concord,Home Office,New Hampshire,Accessories,371.97,66.9546,3,371.97,66.9546,3,371.97
Technology,Westfield,Home Office,New Jersey,Accessories,254.97,91.7892,3,254.97,91.7892,3,254.97
Technology,New York City,Home Office,New York,Accessories,101.34,8.107200000,3,101.34,8.107200000,3,101.34
Technology,New York City,Home Office,New York,Phones,546.06,163.818,3,546.06,163.818,3,546.06
Technology,Cambridge,Home Office,Massachusetts,Accessories,63.88,24.9132,4,63.88,24.9132,4,63.88
Technology,New York City,Home Office,New York,Accessories,360,129.6,4,360,129.6,4,360
Technology,New York City,Home Office,New York,Accessories,319.96,115.1856,4,319.96,115.1856,4,319.96
Technology,Providence,Home Office,Rhode Island,Accessories,1687.8,742.632,4,1687.8,742.632,4,1687.8
Technology,Yonkers,Home Office,New York,Machines,52.44,24.1224,4,52.44,24.1224,4,52.44
Technology,New York City,Home Office,New York,Phones,2279.96,592.7896,4,2279.96,592.7896,4,2279.96
Technology,New York City,Home Office,New York,Phones,22,5.5,4,22,5.5,4,22
Technology,Milford,Home Office,Connecticut,Accessories,199.75,87.89,5,199.75,87.89,5,199.75
Technology,New York City,Home Office,New York,Machines,3404.5,1668.205,5,3404.5,1668.205,5,3404.5
Technology,Concord,Home Office,New Hampshire,Phones,824.95,247.485,5,824.95,247.485,5,824.95
Technology,Providence,Home Office,Rhode Island,Phones,629.95,176.386,5,629.95,176.386,5,629.95
Technology,Burlington,Home Office,Vermont,Phones,1294.75,336.635,5,1294.75,336.635,5,1294.75
Technology,New York City,Home Office,New York,Phones,275.94,80.0226,6,275.94,80.0226,6,275.94
Technology,New York City,Home Office,New York,Accessories,559.93,167.979,7,559.93,167.979,7,559.93
Technology,New York City,Home Office,New York,Accessories,449.91,157.4685,9,449.91,157.4685,9,449.91
Technology,Providence,Home Office,Rhode Island,Copiers,5399.91,2591.9568,9,5399.91,2591.9568,9,5399.91
Technology,Quincy,Home Office,Massachusetts,Accessories,258.9,93.204,10,258.9,93.204,10,258.9
Technology,Philadelphia,Home Office,Pennsylvania,Accessories,72,14.4,1,72,14.4,1,72
Technology,Lancaster,Home Office,Ohio,Accessories,3.152,0.4728,2,3.152,0.4728,2,3.152
Technology,Philadelphia,Home Office,Pennsylvania,Accessories,36.784,10.5754,2,36.784,10.5754,2,36.784
Technology,Philadelphia,Home Office,Pennsylvania,Accessories,47.984,-1.1996,2,47.984,-1.1996,2,47.984
Technology,Cleveland,Home Office,Ohio,Accessories,55.176,15.8631,3,55.176,15.8631,3,55.176
Technology,Philadelphia,Home Office,Pennsylvania,Accessories,83.976,-13.6461,3,83.976,-13.6461,3,83.976
Technology,Allentown,Home Office,Pennsylvania,Accessories,21.728,3.8024,4,21.728,3.8024,4,21.728
Technology,Springfield,Home Office,Ohio,Accessories,178.92,-29.0745,7,178.92,-29.0745,7,178.92
Technology,Lorain,Home Office,Ohio,Phones,2.97,-0.6435,1,2.97,-0.6435,1,2.97
Technology,Philadelphia,Home Office,Pennsylvania,Phones,59.994,-12.9987,1,59.994,-12.9987,1,59.994
Technology,Philadelphia,Home Office,Pennsylvania,Phones,431.94,-71.99,2,431.94,-71.99,2,431.94
Technology,Philadelphia,Home Office,Pennsylvania,Phones,41.988,-9.7972,2,41.988,-9.7972,2,41.988
Technology,Lancaster,Home Office,Ohio,Phones,1169.694,-253.4337,3,1169.694,-253.4337,3,1169.694
Technology,Chester,Home Office,Pennsylvania,Phones,35.91,-8.379,3,35.91,-8.379,3,35.91
Technology,Philadelphia,Home Office,Pennsylvania,Phones,68.238,-12.5103,3,68.238,-12.5103,3,68.238
Technology,Cleveland,Home Office,Ohio,Phones,110.376,-20.2356,4,110.376,-20.2356,4,110.376
Technology,Philadelphia,Home Office,Pennsylvania,Phones,776.85,-181.265,5,776.85,-181.265,5,776.85
Technology,Philadelphia,Home Office,Pennsylvania,Phones,1499.97,-374.9925,5,1499.97,-374.9925,5,1499.97
Technology,Philadelphia,Home Office,Pennsylvania,Phones,14.85,-3.2175,5,14.85,-3.2175,5,14.85
Technology,Cleveland,Home Office,Ohio,Phones,210.564,-52.641,6,210.564,-52.641,6,210.564
Technology,Springfield,Home Office,Ohio,Phones,41.958,-9.7902,7,41.958,-9.7902,7,41.958
Technology,Philadelphia,Home Office,Pennsylvania,Phones,62.958,9.4437,7,62.958,9.4437,7,62.958
Technology,Philadelphia,Home Office,Pennsylvania,Phones,748.752,-162.2296,8,748.752,-162.2296,8,748.752
Technology,Columbus,Home Office,Georgia,Accessories,71.98,15.1158,2,71.98,15.1158,2,71.98
Technology,Sandy Springs,Home Office,Georgia,Phones,89.9,25.172,2,89.9,25.172,2,89.9
Technology,Salem,Home Office,Virginia,Phones,21.8,6.104,2,21.8,6.104,2,21.8
Technology,Arlington,Home Office,Virginia,Accessories,47.79,16.2486,3,47.79,16.2486,3,47.79
Technology,Virginia Beach,Home Office,Virginia,Accessories,53.25,20.7675,3,53.25,20.7675,3,53.25
Technology,Louisville,Home Office,Kentucky,Phones,539.97,134.9925,3,539.97,134.9925,3,539.97
Technology,Springfield,Home Office,Virginia,Accessories,151.96,36.4704,4,151.96,36.4704,4,151.96
Technology,Texarkana,Home Office,Arkansas,Accessories,48.9,18.093,5,48.9,18.093,5,48.9
Technology,Louisville,Home Office,Kentucky,Accessories,98.16,9.816,6,98.16,9.816,6,98.16
Technology,Louisville,Home Office,Kentucky,Accessories,279.86,64.3678,14,279.86,64.3678,14,279.86
Technology,Charlotte,Home Office,North Carolina,Phones,35.96,3.596,1,35.96,3.596,1,35.96
Technology,Fort Lauderdale,Home Office,Florida,Accessories,41.424,8.2848,2,41.424,8.2848,2,41.424
Technology,Clarksville,Home Office,Tennessee,Accessories,45.408,11.9196,2,45.408,11.9196,2,45.408
Technology,Jacksonville,Home Office,Florida,Phones,219.184,19.1786,2,219.184,19.1786,2,219.184
Technology,Charlotte,Home Office,North Carolina,Phones,222.384,16.6788,2,222.384,16.6788,2,222.384
Technology,Jacksonville,Home Office,Florida,Accessories,191.976,38.3952,3,191.976,38.3952,3,191.976
Technology,Tallahassee,Home Office,Florida,Accessories,431.976,-75.5958,3,431.976,-75.5958,3,431.976
Technology,Tampa,Home Office,Florida,Accessories,617.976,-7.724700000,3,617.976,-7.724700000,3,617.976
Technology,Tallahassee,Home Office,Florida,Phones,177.48,19.9665,3,177.48,19.9665,3,177.48
Technology,Lebanon,Home Office,Tennessee,Phones,239.976,17.9982,3,239.976,17.9982,3,239.976
Technology,Jacksonville,Home Office,Florida,Phones,499.168,31.198,4,499.168,31.198,4,499.168
Technology,Gastonia,Home Office,North Carolina,Accessories,291.96,54.7425,5,291.96,54.7425,5,291.96
Technology,Hollywood,Home Office,Florida,Phones,383.96,38.396,5,383.96,38.396,5,383.96
Technology,Gastonia,Home Office,North Carolina,Accessories,408.744,76.6395,7,408.744,76.6395,7,408.744
Technology,Fort Lauderdale,Home Office,Florida,Accessories,799.92,239.976,10,799.92,239.976,10,799.92
Technology,Los Angeles,Home Office,California,Accessories,79.99,28.7964,1,79.99,28.7964,1,79.99
Technology,San Francisco,Home Office,California,Accessories,94.99,28.497,1,94.99,28.497,1,94.99
Technology,Santa Barbara,Home Office,California,Accessories,26.96,3.7744,2,26.96,3.7744,2,26.96
Technology,Seattle,Home Office,Washington,Accessories,13.98,6.0114,2,13.98,6.0114,2,13.98
Technology,La Mesa,Home Office,California,Accessories,284.97,85.491,3,284.97,85.491,3,284.97
Technology,Los Angeles,Home Office,California,Accessories,89.97,37.7874,3,89.97,37.7874,3,89.97
Technology,Los Angeles,Home Office,California,Accessories,270,97.2,3,270,97.2,3,270
Technology,Los Angeles,Home Office,California,Accessories,62.85,13.1985,3,62.85,13.1985,3,62.85
Technology,Los Angeles,Home Office,California,Accessories,107.97,22.6737,3,107.97,22.6737,3,107.97
Technology,Seattle,Home Office,Washington,Accessories,108.96,32.688,3,108.96,32.688,3,108.96
Technology,Seattle,Home Office,Washington,Accessories,179.97,86.3856,3,179.97,86.3856,3,179.97
Technology,Covington,Home Office,Washington,Accessories,100,21,4,100,21,4,100
Technology,San Francisco,Home Office,California,Accessories,450,162,5,450,162,5,450
Technology,San Francisco,Home Office,California,Accessories,104.75,21.9975,5,104.75,21.9975,5,104.75
Technology,Seattle,Home Office,Washington,Accessories,345,58.65,5,345,58.65,5,345
Technology,Great Falls,Home Office,Montana,Copiers,2999.95,1379.977,5,2999.95,1379.977,5,2999.95
Technology,San Diego,Home Office,California,Accessories,21.21,4.4541,7,21.21,4.4541,7,21.21
Technology,Gilbert,Home Office,Arizona,Accessories,31.992,4.7988,1,31.992,4.7988,1,31.992
Technology,Lakewood,Home Office,California,Machines,343.2,38.61,1,343.2,38.61,1,343.2
Technology,Los Angeles,Home Office,California,Phones,61.192,6.1192,1,61.192,6.1192,1,61.192
Technology,Los Angeles,Home Office,California,Phones,109.592,8.2194,1,109.592,8.2194,1,109.592
Technology,Tigard,Home Office,Oregon,Phones,156.792,17.6391,1,156.792,17.6391,1,156.792
Technology,Tucson,Home Office,Arizona,Accessories,95.984,11.998,2,95.984,11.998,2,95.984
Technology,Tigard,Home Office,Oregon,Accessories,35.36,-3.094,2,35.36,-3.094,2,35.36
Technology,Los Angeles,Home Office,California,Copiers,479.984,89.997,2,479.984,89.997,2,479.984
Technology,Los Angeles,Home Office,California,Phones,249.584,31.198,2,249.584,31.198,2,249.584
Technology,Los Angeles,Home Office,California,Phones,33.52,3.352,2,33.52,3.352,2,33.52
Technology,San Francisco,Home Office,California,Phones,206.384,23.2182,2,206.384,23.2182,2,206.384
Technology,Seattle,Home Office,Washington,Phones,105.584,7.9188,2,105.584,7.9188,2,105.584
Technology,Seattle,Home Office,Washington,Phones,84.784,-20.1362,2,84.784,-20.1362,2,84.784
Technology,Gilbert,Home Office,Arizona,Phones,333.576,25.0182,3,333.576,25.0182,3,333.576
Technology,Los Angeles,Home Office,California,Phones,246.168,21.5397,3,246.168,21.5397,3,246.168
Technology,Los Angeles,Home Office,California,Phones,818.376,51.1485,3,818.376,51.1485,3,818.376
Technology,Pasadena,Home Office,California,Phones,659.976,49.4982,3,659.976,49.4982,3,659.976
Technology,Santa Barbara,Home Office,California,Phones,477.6,161.19,3,477.6,161.19,3,477.6
Technology,Seattle,Home Office,Washington,Phones,453.576,39.6879,3,453.576,39.6879,3,453.576
Technology,San Francisco,Home Office,California,Phones,689.408,77.5584,4,689.408,77.5584,4,689.408
Technology,Seattle,Home Office,Washington,Phones,35.168,11.4296,4,35.168,11.4296,4,35.168
Technology,Los Angeles,Home Office,California,Phones,271.96,27.196,5,271.96,27.196,5,271.96
Technology,San Diego,Home Office,California,Phones,555.96,41.697,5,555.96,41.697,5,555.96
Technology,Helena,Home Office,Montana,Phones,339.96,42.495000000,5,339.96,42.495000000,5,339.96
Technology,Los Angeles,Home Office,California,Copiers,3359.952,1049.985,6,3359.952,1049.985,6,3359.952
Technology,Lakewood,Home Office,California,Phones,321.552,20.097,6,321.552,20.097,6,321.552
Technology,Los Angeles,Home Office,California,Phones,1212.848,106.1242,7,1212.848,106.1242,7,1212.848
Technology,Los Angeles,Home Office,California,Phones,173.656,17.3656,7,173.656,17.3656,7,173.656
Technology,Santa Barbara,Home Office,California,Phones,3023.928,226.7946,9,3023.928,226.7946,9,3023.928
Technology,Yuma,Home Office,Arizona,Machines,599.985,-479.988,5,599.985,-479.988,5,599.985
Technology,Louisville,Home Office,Colorado,Machines,2549.985,-3399.98,5,2549.985,-3399.98,5,2549.985
